age,job,marital,education,default,housing,loan,contact,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,subscribed,date,latitude,longitude,contact_month,contact_year,Income,Kidhome,Teenhome,Dt_Customer,NumWebVisitsMonth
38,blue-collar,MARRIED,basic.9y,True,True,False,cellular,201,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2017-08-29,37.113,-93.539,8,2017,17790,2,0,2014-11-17,11
33,admin.,MARRIED,university.degree,False,True,False,cellular,171,2,,0,NONEXISTENT,-1.8,92.893,-46.2,1.79,50991,False,2018-04-26,40.216,-84.934,4,2018,34044,2,1,2014-12-21,27
38,services,MARRIED,high.school,True,True,False,cellular,63,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2015-01-05,46.996,-89.349,1,2015,91661,0,0,2014-10-22,1
42,blue-collar,SINGLE,basic.9y,True,False,False,cellular,183,4,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2018-11-22,40.545,-117.769,11,2018,62201,2,1,2014-09-23,19
29,admin.,MARRIED,basic.9y,False,False,False,cellular,113,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.79,50991,False,2016-08-08,25.464,-84.847,8,2016,140708,1,2,2014-11-03,11
36,blue-collar,MARRIED,basic.9y,False,True,False,telephone,317,2,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2017-09-07,34.055,-119.217,9,2017,24589,2,0,2014-11-06,31
29,admin.,MARRIED,high.school,False,False,False,cellular,329,1,6,1,SUCCESS,-1.8,92.893,-46.2,1.327,50991,False,2019-08-09,31.373,-92.971,8,2019,127698,2,0,2014-01-02,16
43,blue-collar,MARRIED,basic.6y,False,True,True,cellular,95,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2018-10-20,33.614,-74.766,10,2018,142688,0,0,2014-12-14,32
33,services,MARRIED,basic.9y,False,True,False,cellular,144,3,,0,NONEXISTENT,-1.8,92.893,-46.2,1.79,50991,False,2016-01-24,35.732,-97.661,1,2016,24666,0,1,2014-08-16,13
31,blue-collar,MARRIED,basic.9y,False,True,False,cellular,1957,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2016-03-30,40.844,-82.796,3,2016,24396,2,1,2014-09-13,15
29,admin.,MARRIED,high.school,False,True,False,cellular,556,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.79,50991,False,2015-11-30,38.166,-86.941,11,2015,127037,2,0,2014-09-18,13
26,blue-collar,MARRIED,basic.9y,True,True,False,cellular,49,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.79,50991,False,2016-05-18,26.016,-71.672,5,2016,157786,0,2,2014-10-20,23
43,blue-collar,MARRIED,basic.6y,False,True,False,cellular,393,1,,1,FAILURE,-1.8,92.893,-46.2,1.327,50991,False,2016-04-21,25.904,-70.106,4,2016,66301,0,2,2014-11-06,31
34,management,MARRIED,university.degree,True,True,False,cellular,383,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2015-11-29,44.773,-99.203,11,2015,114099,1,2,2014-08-12,25
39,admin.,MARRIED,high.school,False,True,False,cellular,141,8,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2015-07-16,39.969,-104.08,7,2015,121602,2,1,2014-03-01,5
34,services,MARRIED,university.degree,False,False,False,cellular,70,1,,1,FAILURE,-1.8,92.893,-46.2,1.327,50991,False,2015-10-01,44.904,-100.833,10,2015,93375,1,1,2014-09-16,1
43,blue-collar,SINGLE,basic.9y,False,True,False,cellular,327,4,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2019-06-22,26.638,-109.659,6,2019,127003,1,1,2014-11-04,19
33,blue-collar,MARRIED,basic.6y,False,True,False,cellular,375,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2018-09-06,28.36,-111.773,9,2018,154546,1,1,2014-05-21,6
47,technician,DIVORCED,university.degree,True,True,False,cellular,101,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2016-10-14,30.318,-79.164,10,2016,94373,2,1,2014-11-02,19
41,self-employed,MARRIED,professional.course,False,True,False,cellular,46,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.79,50991,False,2019-02-04,43.945,-107.308,2,2019,55252,0,0,2014-01-02,32
35,services,SINGLE,high.school,False,False,False,cellular,146,1,,1,FAILURE,-1.8,92.893,-46.2,1.327,50991,False,2015-04-16,29.47,-96.531,4,2015,101940,0,0,2014-09-02,21
35,services,SINGLE,high.school,False,False,True,cellular,184,1,,1,FAILURE,-1.8,92.893,-46.2,1.327,50991,False,2015-03-29,38.305,-113.508,3,2015,142342,0,1,2014-07-31,12
39,technician,SINGLE,professional.course,False,True,False,cellular,176,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2015-11-19,34.553,-71.221,11,2015,35903,1,2,2014-06-22,7
31,admin.,MARRIED,university.degree,False,True,True,cellular,148,2,,1,FAILURE,-1.8,92.893,-46.2,1.327,50991,False,2019-07-22,36.975,-77.566,7,2019,143205,1,2,2014-03-09,5
50,services,DIVORCED,basic.9y,False,True,False,cellular,429,1,,1,FAILURE,-1.8,92.893,-46.2,1.327,50991,False,2018-01-24,35.276,-123.062,1,2018,67495,2,0,2014-10-26,26
25,services,SINGLE,high.school,False,False,False,cellular,213,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2019-04-16,44.651,-105.11,4,2019,110885,0,1,2014-12-30,23
28,technician,MARRIED,university.degree,False,True,False,cellular,402,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2015-06-11,39.32,-96.945,6,2015,129158,0,2,2014-04-25,15
30,blue-collar,MARRIED,basic.9y,False,True,True,cellular,155,1,,1,FAILURE,-1.8,92.893,-46.2,1.327,50991,False,2015-01-21,34.778,-77.869,1,2015,44793,2,2,2014-01-30,10
33,self-employed,DIVORCED,university.degree,False,True,False,cellular,130,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2016-06-09,26.653,-89.777,6,2016,125718,2,1,2014-11-02,19
33,self-employed,DIVORCED,university.degree,False,True,False,cellular,155,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.79,50991,False,2015-03-14,43.833,-102.94,3,2015,126859,2,0,2014-01-14,22
32,admin.,SINGLE,professional.course,False,False,False,cellular,290,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2016-10-07,43.198,-109.041,10,2016,142630,2,1,2014-02-08,26
60,admin.,SINGLE,university.degree,False,True,True,cellular,107,1,,1,FAILURE,-1.8,92.893,-46.2,1.327,50991,False,2019-08-24,30.119,-85.013,8,2019,79405,2,1,2014-05-08,27
60,admin.,SINGLE,university.degree,False,False,False,cellular,87,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2017-03-30,35.258,-100.946,3,2017,41023,1,0,2014-11-16,32
38,technician,SINGLE,high.school,True,True,True,cellular,754,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2017-04-20,26.685,-79.382,4,2017,150834,1,2,2014-06-05,3
29,services,MARRIED,professional.course,False,True,True,telephone,29,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.79,50991,False,2018-05-08,27.356,-115.089,5,2018,24163,1,1,2014-07-17,30
33,self-employed,DIVORCED,university.degree,False,False,False,cellular,345,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2017-04-15,46.692,-110.142,4,2017,46833,0,1,2014-07-08,18
29,services,MARRIED,professional.course,False,False,False,cellular,48,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2017-03-02,30.854,-91.017,3,2017,20663,0,1,2014-09-23,26
29,services,MARRIED,professional.course,False,True,False,cellular,92,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2017-07-10,43.595,-124.565,7,2017,76157,2,2,2014-01-20,21
38,blue-collar,MARRIED,basic.9y,False,True,False,cellular,193,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2015-08-18,48.978,-89.073,8,2015,87333,0,2,2014-02-15,29
29,student,SINGLE,university.degree,True,False,False,telephone,149,1,,1,FAILURE,-1.8,92.893,-46.2,1.79,50991,False,2018-11-02,29.057,-94.411,11,2018,40801,2,2,2014-06-25,19
30,blue-collar,MARRIED,basic.4y,False,False,False,cellular,252,1,,1,FAILURE,-1.8,92.893,-46.2,1.79,50991,False,2019-03-15,42.807,-86.174,3,2019,41190,2,1,2014-06-11,21
52,entrepreneur,MARRIED,high.school,False,True,False,cellular,69,1,,1,FAILURE,-1.8,92.893,-46.2,1.327,50991,False,2019-04-25,39.493,-87.796,4,2019,142127,1,2,2014-11-17,15
52,entrepreneur,MARRIED,high.school,False,True,False,cellular,198,1,,1,FAILURE,-1.8,92.893,-46.2,1.327,50991,False,2018-10-28,36.395,-105.365,10,2018,104620,2,0,2014-10-19,17
33,services,MARRIED,high.school,False,False,False,telephone,63,1,,1,FAILURE,-1.8,92.893,-46.2,1.327,50991,False,2019-01-26,32.822,-111.759,1,2019,18657,2,0,2014-06-22,11
40,admin.,SINGLE,unknown,False,True,False,cellular,172,1,,1,FAILURE,-1.8,92.893,-46.2,1.79,50991,False,2019-03-02,30.247,-118.026,3,2019,69786,2,1,2014-04-12,7
43,blue-collar,MARRIED,basic.9y,False,True,False,cellular,83,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2017-07-28,32.016,-114.405,7,2017,136133,0,0,2014-11-17,26
42,blue-collar,MARRIED,university.degree,True,True,False,cellular,462,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2017-02-07,32.971,-90.905,2,2017,26829,0,1,2014-10-22,19
33,services,MARRIED,high.school,False,True,False,cellular,397,1,,2,FAILURE,-1.8,92.893,-46.2,1.327,50991,False,2018-02-03,42.608,-98.632,2,2018,79344,1,2,2014-07-13,11
36,admin.,MARRIED,professional.course,False,False,False,cellular,229,2,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2016-06-30,31.387,-120.003,6,2016,154920,2,0,2014-08-21,21
32,admin.,SINGLE,professional.course,False,True,True,cellular,1046,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,True,2016-09-26,32.484,-75.111,9,2016,13698,1,1,2014-10-20,14
32,admin.,SINGLE,professional.course,False,False,False,cellular,1145,1,,1,FAILURE,-1.8,92.893,-46.2,1.327,50991,False,2018-09-06,37.809,-83.785,9,2018,179076,0,1,2014-12-24,3
30,blue-collar,SINGLE,basic.6y,False,False,False,cellular,159,1,,1,FAILURE,-1.8,92.893,-46.2,1.327,50991,False,2016-03-21,29.742,-78.594,3,2016,72586,1,0,2014-09-30,25
32,services,MARRIED,high.school,True,False,False,cellular,56,1,,1,FAILURE,-1.8,92.893,-46.2,1.327,50991,False,2019-02-01,35.557,-100.101,2,2019,168172,1,0,2014-01-15,27
28,admin.,DIVORCED,university.degree,False,True,False,cellular,1148,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,True,2015-04-12,46.991,-114.944,4,2015,177567,0,2,2014-10-18,4
40,unemployed,MARRIED,professional.course,False,True,False,cellular,609,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2017-03-29,28.849,-67.156,3,2017,170879,1,1,2014-01-13,1
25,blue-collar,SINGLE,basic.9y,False,True,False,cellular,133,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2018-08-21,46.816,-116.711,8,2018,80848,2,1,2014-04-26,20
51,services,DIVORCED,high.school,False,False,False,cellular,502,1,,2,FAILURE,-1.8,92.893,-46.2,1.327,50991,False,2015-05-24,49.365,-70.707,5,2015,160313,0,1,2014-11-16,28
25,blue-collar,SINGLE,basic.9y,False,True,False,cellular,162,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2019-12-02,46.386,-102.079,12,2019,71732,1,1,2014-11-24,21
38,technician,SINGLE,professional.course,False,True,False,cellular,855,2,,1,FAILURE,-1.8,92.893,-46.2,1.327,50991,True,2017-06-17,41.682,-105.275,6,2017,33460,2,0,2014-10-15,8
30,blue-collar,SINGLE,basic.6y,False,True,False,cellular,542,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,True,2019-05-04,43.366,-78.455,5,2019,56812,2,0,2014-04-16,2
35,blue-collar,MARRIED,basic.9y,True,False,False,cellular,91,1,,1,FAILURE,-1.8,92.893,-46.2,1.79,50991,False,2019-12-15,30.772,-97.372,12,2019,114501,2,0,2014-06-16,17
34,unemployed,SINGLE,university.degree,False,True,False,cellular,245,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2019-12-22,25.646,-78.784,12,2019,38901,0,1,2014-05-04,26
40,blue-collar,MARRIED,basic.6y,False,True,False,cellular,123,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2015-02-28,39.012,-90.416,2,2015,25210,0,2,2014-06-23,15
40,blue-collar,DIVORCED,unknown,False,True,False,cellular,40,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2017-02-28,38.981,-91.869,2,2017,14163,2,1,2014-03-07,25
35,blue-collar,MARRIED,basic.9y,True,False,False,cellular,234,1,,1,FAILURE,-1.8,92.893,-46.2,1.327,50991,False,2015-12-14,44.326,-69.052,12,2015,91224,1,2,2014-03-02,12
40,blue-collar,DIVORCED,unknown,False,False,False,cellular,126,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2016-02-01,25.165,-119.908,2,2016,28669,1,1,2014-12-05,15
28,technician,SINGLE,high.school,False,True,True,cellular,609,1,11,1,SUCCESS,-1.8,92.893,-46.2,1.327,50991,True,2017-06-06,26.952,-112.347,6,2017,159326,0,2,2014-07-16,32
45,blue-collar,DIVORCED,basic.6y,True,True,False,cellular,219,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2015-06-27,42.789,-75.729,6,2015,128899,1,1,2014-12-02,13
59,retired,MARRIED,basic.6y,False,True,False,cellular,128,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2015-03-13,46.86,-84.76,3,2015,84414,2,2,2014-11-10,11
57,retired,MARRIED,basic.6y,False,False,True,cellular,93,1,,1,FAILURE,-1.8,92.893,-46.2,1.79,50991,False,2017-05-12,31.461,-93.622,5,2017,153733,2,1,2014-01-17,24
57,retired,MARRIED,basic.6y,False,True,False,cellular,189,1,6,2,SUCCESS,-1.8,92.893,-46.2,1.327,50991,False,2017-12-24,47.198,-97.398,12,2017,114964,1,1,2014-12-16,8
37,blue-collar,DIVORCED,high.school,False,True,False,cellular,217,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2018-11-07,38.845,-77.536,11,2018,99223,1,2,2014-07-29,3
29,services,MARRIED,basic.9y,False,True,False,cellular,302,1,,1,FAILURE,-1.8,92.893,-46.2,1.327,50991,False,2015-08-14,44.413,-99.154,8,2015,174043,1,1,2014-09-14,12
26,services,SINGLE,university.degree,False,True,False,cellular,223,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2017-10-10,28.785,-80.549,10,2017,141080,2,2,2014-11-21,4
44,blue-collar,MARRIED,basic.6y,False,True,False,cellular,102,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2017-04-01,43.702,-105.941,4,2017,168898,1,2,2014-11-30,31
36,blue-collar,MARRIED,basic.4y,False,False,False,cellular,11,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2018-06-04,25.149,-88.77,6,2018,171169,2,2,2014-11-22,7
55,self-employed,MARRIED,basic.9y,False,True,False,cellular,1191,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2015-02-25,31.88,-71.256,2,2015,125201,0,0,2014-11-26,10
35,blue-collar,MARRIED,basic.6y,False,True,False,cellular,406,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2017-04-25,45.63,-105.233,4,2017,86232,0,0,2014-01-31,8
42,blue-collar,MARRIED,basic.4y,True,True,True,cellular,36,3,,0,NONEXISTENT,-1.8,92.893,-46.2,1.79,50991,False,2017-07-09,37.018,-75.755,7,2017,56920,1,2,2014-03-24,4
28,blue-collar,SINGLE,high.school,False,False,False,cellular,16,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2015-09-11,48.335,-115.629,9,2015,149642,2,0,2014-07-10,24
26,services,SINGLE,university.degree,False,True,False,cellular,551,1,,1,FAILURE,-1.8,92.893,-46.2,1.327,50991,False,2018-04-05,28.017,-73.713,4,2018,116924,1,0,2014-06-28,19
38,blue-collar,DIVORCED,high.school,False,True,False,cellular,158,1,,1,FAILURE,-1.8,92.893,-46.2,1.327,50991,False,2017-01-09,32.21,-117.542,1,2017,70865,1,2,2014-07-26,18
28,blue-collar,SINGLE,high.school,False,False,False,cellular,278,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2018-10-29,46.189,-67.851,10,2018,7262,1,1,2014-10-20,32
38,blue-collar,DIVORCED,high.school,False,False,False,cellular,192,1,,1,FAILURE,-1.8,92.893,-46.2,1.327,50991,False,2018-08-24,39.676,-101.674,8,2018,105268,2,0,2014-05-26,11
37,blue-collar,MARRIED,basic.9y,False,False,False,cellular,79,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2019-04-29,30.556,-95.581,4,2019,80922,2,0,2014-03-02,28
35,blue-collar,MARRIED,basic.6y,True,True,False,cellular,143,1,,1,FAILURE,-1.8,92.893,-46.2,1.327,50991,False,2019-11-14,26.655,-77.53,11,2019,37150,0,0,2014-01-06,24
34,blue-collar,MARRIED,basic.4y,False,False,True,cellular,346,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2018-11-06,31.422,-81.5,11,2018,161237,1,2,2014-01-22,19
38,blue-collar,DIVORCED,high.school,False,True,False,cellular,272,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2018-08-10,47.491,-72.722,8,2018,164628,2,1,2014-01-27,6
36,blue-collar,DIVORCED,high.school,False,False,False,cellular,282,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.79,50991,False,2016-10-19,25.428,-99.277,10,2016,82879,2,2,2014-07-24,19
33,admin.,MARRIED,high.school,False,False,True,cellular,147,1,,1,FAILURE,-1.8,92.893,-46.2,1.327,50991,False,2015-01-25,47.203,-95.812,1,2015,85510,1,0,2014-11-22,20
34,management,MARRIED,basic.4y,False,True,False,cellular,60,4,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2018-12-16,30.708,-83.474,12,2018,79843,0,0,2014-12-26,12
43,blue-collar,MARRIED,basic.4y,True,False,True,cellular,50,1,,1,FAILURE,-1.8,92.893,-46.2,1.327,50991,False,2017-01-08,34.117,-123.249,1,2017,110444,2,0,2014-04-06,22
45,management,MARRIED,university.degree,False,True,False,cellular,239,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2017-10-28,35.709,-112.722,10,2017,162315,0,2,2014-11-19,19
38,technician,MARRIED,university.degree,False,True,True,cellular,86,1,,1,FAILURE,-1.8,92.893,-46.2,1.327,50991,False,2019-06-22,24.647,-68.086,6,2019,161312,2,0,2014-12-15,18
41,management,MARRIED,basic.6y,True,False,False,cellular,163,2,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2016-05-25,36.681,-117.919,5,2016,48474,0,1,2014-12-08,1
37,blue-collar,MARRIED,basic.9y,False,True,True,cellular,356,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2015-06-08,38.986,-107.927,6,2015,169195,2,2,2014-10-31,1
31,services,DIVORCED,high.school,True,False,False,cellular,124,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2017-12-15,27.757,-92.64,12,2017,21989,2,1,2014-01-11,30
36,technician,SINGLE,high.school,False,True,False,cellular,229,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2018-09-14,42.537,-115.007,9,2018,155476,0,1,2014-01-08,16
36,technician,SINGLE,high.school,False,True,False,cellular,208,1,,1,FAILURE,-1.8,92.893,-46.2,1.79,50991,False,2015-05-28,36.183,-107.916,5,2015,150762,1,0,2014-01-15,1
31,services,DIVORCED,high.school,True,True,False,cellular,236,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2019-08-05,36.357,-101.534,8,2019,166647,2,1,2014-07-01,27
45,management,MARRIED,university.degree,False,False,False,cellular,647,1,,1,FAILURE,-1.8,92.893,-46.2,1.327,50991,True,2015-12-05,26.855,-74.337,12,2015,49719,2,1,2014-09-27,12
36,technician,SINGLE,high.school,False,True,False,cellular,426,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2017-05-19,42.533,-105.907,5,2017,141624,2,2,2014-08-04,24
43,blue-collar,MARRIED,basic.4y,True,True,False,cellular,625,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.79,50991,True,2016-01-13,42.117,-77.506,1,2016,75304,1,0,2014-01-18,27
38,blue-collar,MARRIED,basic.9y,False,True,False,cellular,259,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2015-12-25,37.934,-113.279,12,2015,157588,0,0,2014-07-13,27
51,services,DIVORCED,basic.6y,False,False,True,cellular,122,1,,1,FAILURE,-1.8,92.893,-46.2,1.327,50991,False,2018-08-26,47.891,-110.168,8,2018,31834,0,1,2014-05-06,32
38,admin.,MARRIED,high.school,False,True,True,cellular,574,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,True,2017-01-10,36.156,-104.349,1,2017,146708,1,1,2014-05-05,11
41,management,MARRIED,university.degree,False,False,True,cellular,35,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2019-12-20,28.763,-85.617,12,2019,89841,1,0,2014-12-25,23
32,unemployed,SINGLE,university.degree,False,False,False,cellular,213,1,,1,FAILURE,-1.8,92.893,-46.2,1.327,50991,False,2016-04-30,37.649,-111.633,4,2016,116470,2,2,2014-01-27,9
31,technician,MARRIED,professional.course,True,True,False,cellular,46,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2018-10-29,25.179,-88.891,10,2018,148452,0,2,2014-11-25,4
42,blue-collar,SINGLE,basic.4y,False,False,False,cellular,128,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2016-02-13,33.813,-112.978,2,2016,56628,2,1,2014-06-04,31
41,management,MARRIED,university.degree,False,True,False,cellular,93,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2019-08-03,25.366,-77.698,8,2019,25616,1,1,2014-05-18,5
41,admin.,SINGLE,basic.9y,True,True,False,cellular,983,4,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,True,2018-04-25,35.707,-71.883,4,2018,24270,1,0,2014-02-09,29
35,technician,SINGLE,professional.course,False,True,False,cellular,49,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.79,50991,False,2016-01-24,39.735,-122.197,1,2016,124009,2,0,2014-01-05,24
49,admin.,DIVORCED,high.school,False,True,False,cellular,168,3,,1,FAILURE,-1.8,92.893,-46.2,1.79,50991,False,2018-02-27,40.744,-115.737,2,2018,108602,0,0,2014-03-15,7
35,technician,SINGLE,professional.course,False,True,False,cellular,141,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2016-08-05,41.985,-81.405,8,2016,81226,0,0,2014-02-05,12
36,technician,DIVORCED,professional.course,False,False,False,cellular,31,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2015-07-11,26.921,-84.992,7,2015,144097,1,0,2014-08-04,5
47,management,MARRIED,university.degree,True,True,False,cellular,72,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2019-12-12,40.507,-88.436,12,2019,175181,1,1,2014-09-17,18
31,technician,MARRIED,professional.course,False,True,False,cellular,232,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2018-10-27,26.105,-109.666,10,2018,153091,2,2,2014-06-27,2
39,services,SINGLE,professional.course,True,True,False,cellular,199,1,,1,FAILURE,-1.8,92.893,-46.2,1.327,50991,False,2015-05-20,41.508,-112.471,5,2015,102282,1,0,2014-07-10,22
39,admin.,MARRIED,basic.9y,False,True,False,cellular,279,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2018-10-05,36.765,-115.076,10,2018,177104,1,0,2014-01-01,20
36,blue-collar,MARRIED,basic.9y,False,True,True,cellular,314,2,,0,NONEXISTENT,-1.8,92.893,-46.2,1.79,50991,False,2016-10-27,28.132,-82.48,10,2016,166967,0,0,2014-08-15,30
35,blue-collar,MARRIED,basic.9y,True,True,False,cellular,282,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.79,50991,False,2018-06-09,35.057,-92.486,6,2018,110265,2,1,2014-04-08,28
35,blue-collar,MARRIED,basic.9y,True,True,False,cellular,282,1,,1,FAILURE,-1.8,92.893,-46.2,1.327,50991,False,2017-02-28,43.915,-77.92,2,2017,56128,0,1,2014-11-16,22
37,technician,MARRIED,professional.course,False,True,False,cellular,63,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.79,50991,False,2016-01-13,39.015,-67.778,1,2016,67784,0,1,2014-12-03,32
35,blue-collar,MARRIED,basic.9y,True,False,False,cellular,391,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2017-09-24,30.764,-89.44,9,2017,149507,0,0,2014-08-12,22
48,blue-collar,MARRIED,basic.4y,False,True,True,cellular,313,1,,2,FAILURE,-1.8,92.893,-46.2,1.79,50991,False,2016-06-21,35.716,-120.499,6,2016,35847,0,0,2014-09-07,16
47,self-employed,MARRIED,basic.4y,True,False,False,cellular,168,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2016-06-09,48.787,-77.707,6,2016,84522,0,0,2014-07-25,28
